Order Date,Order ID,Customer ID,Segment,City,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
2025-08-25,ORD-20250825-7724,C-19280,Consumer,Phoenix,East,Furniture,Storage,1,62.58,0.1,56.32,38.56,17.76
2025-08-25,ORD-20250825-6265,C-66968,Home Office,Phoenix,East,Office Supplies,Paper,3,13.69,0.1,36.96,27.81,9.15
2025-08-25,ORD-20250825-2583,C-98954,Home Office,Houston,North,Office Supplies,Writing,1,40.11,0.0,40.11,27.85,12.26
2025-08-25,ORD-20250825-6415,C-57149,Corporate,Houston,East,Furniture,Storage,3,56.8,0.2,136.32,81.29,55.03
2025-08-25,ORD-20250825-7109,C-90502,Consumer,Los Angeles,South,Electronics,Laptops,2,76.47,0.3,107.06,65.08,41.98
2025-08-25,ORD-20250825-1423,C-44827,Consumer,Phoenix,East,Furniture,Chairs,3,35.97,0.2,86.33,62.65,23.68
2025-08-25,ORD-20250825-8651,C-46314,Home Office,Los Angeles,East,Office Supplies,Writing,3,45.2,0.2,108.48,67.4,41.08
2025-08-25,ORD-20250825-6352,C-45241,Corporate,Phoenix,South,Electronics,Laptops,3,29.93,0.0,89.79,67.31,22.48
2025-08-25,ORD-20250825-7313,C-96852,Corporate,Chicago,South,Office Supplies,Writing,3,61.19,0.2,146.86,84.43,62.43
2025-08-25,ORD-20250825-9430,C-34553,Home Office,Houston,West,Electronics,Accessories,2,69.82,0.1,125.68,83.83,41.85
2025-08-25,ORD-20250825-2712,C-57191,Home Office,Houston,West,Office Supplies,Binders,5,40.55,0.3,141.92,108.48,33.44
2025-08-25,ORD-20250825-4860,C-46869,Consumer,Phoenix,North,Electronics,Phones,1,35.34,0.0,35.34,22.94,12.4
2025-08-25,ORD-20250825-5655,C-18427,Home Office,New York,North,Furniture,Storage,2,91.94,0.0,183.88,133.79,50.09
2025-08-25,ORD-20250825-2389,C-80397,Corporate,Chicago,East,Office Supplies,Binders,3,68.17,0.2,163.61,128.72,34.89
2025-08-25,ORD-20250825-4758,C-69414,Home Office,Phoenix,East,Furniture,Tables,2,47.4,0.1,85.32,66.93,18.39
2025-08-25,ORD-20250825-1806,C-15150,Home Office,Los Angeles,East,Furniture,Tables,3,49.97,0.2,119.93,74.42,45.51
2025-08-25,ORD-20250825-6287,C-66876,Corporate,New York,South,Office Supplies,Binders,3,52.37,0.0,157.11,112.78,44.33
2025-08-25,ORD-20250825-1656,C-99659,Home Office,New York,West,Office Supplies,Paper,2,53.33,0.1,95.99,56.89,39.1
2025-08-25,ORD-20250825-3668,C-34113,Corporate,Houston,East,Furniture,Tables,2,57.67,0.0,115.34,90.42,24.92
2025-08-25,ORD-20250825-7134,C-36436,Consumer,Houston,West,Furniture,Storage,5,110.54,0.0,552.7,391.02,161.68
2025-08-25,ORD-20250825-7680,C-40800,Consumer,Houston,North,Furniture,Chairs,2,31.49,0.3,44.09,33.88,10.21
2025-08-25,ORD-20250825-7469,C-50537,Corporate,New York,West,Office Supplies,Binders,2,29.38,0.0,58.76,36.88,21.88
2025-08-25,ORD-20250825-7949,C-32742,Corporate,Chicago,South,Furniture,Chairs,3,38.61,0.0,115.83,82.23,33.6
2025-08-25,ORD-20250825-6777,C-65606,Consumer,Houston,South,Furniture,Chairs,3,79.22,0.2,190.13,135.03,55.1
2025-08-25,ORD-20250825-9845,C-81445,Home Office,Chicago,South,Furniture,Chairs,1,41.38,0.2,33.1,16.79,16.31
2025-08-25,ORD-20250825-4702,C-99383,Home Office,New York,South,Furniture,Tables,2,42.85,0.3,59.99,41.89,18.1
2025-08-25,ORD-20250825-6864,C-89981,Corporate,Houston,West,Furniture,Tables,2,38.37,0.2,61.39,43.97,17.42
2025-08-25,ORD-20250825-4649,C-98648,Consumer,Chicago,West,Electronics,Phones,4,48.98,0.3,137.14,105.21,31.93
2025-08-25,ORD-20250825-2583,C-31513,Consumer,Phoenix,North,Furniture,Chairs,5,34.2,0.2,136.8,73.58,63.22
2025-08-25,ORD-20250825-8505,C-55224,Consumer,New York,North,Office Supplies,Writing,2,8.91,0.3,12.47,8.88,3.59
2025-08-25,ORD-20250825-4928,C-99720,Home Office,Phoenix,West,Furniture,Chairs,2,73.39,0.3,102.75,56.12,46.63
2025-08-25,ORD-20250825-9021,C-39117,Home Office,Houston,South,Office Supplies,Paper,2,38.05,0.3,53.27,36.71,16.56
2025-08-25,ORD-20250825-7238,C-45744,Consumer,Los Angeles,East,Furniture,Storage,3,95.43,0.1,257.66,205.94,51.72
2025-08-25,ORD-20250825-1977,C-96788,Corporate,Phoenix,South,Furniture,Storage,1,56.27,0.2,45.02,26.61,18.41
2025-08-25,ORD-20250825-4187,C-36879,Corporate,Phoenix,South,Furniture,Storage,1,14.92,0.0,14.92,9.69,5.23
2025-08-25,ORD-20250825-8900,C-55102,Corporate,Phoenix,North,Electronics,Phones,2,72.92,0.3,102.09,57.77,44.32
2025-08-25,ORD-20250825-6921,C-23624,Corporate,Los Angeles,North,Office Supplies,Paper,3,47.96,0.1,129.49,80.94,48.55
2025-08-26,ORD-20250826-6643,C-94385,Home Office,New York,East,Electronics,Phones,1,10.02,0.3,7.01,5.51,1.5
2025-08-26,ORD-20250826-7658,C-15682,Corporate,Chicago,North,Office Supplies,Writing,3,80.39,0.0,241.17,153.4,87.77
2025-08-26,ORD-20250826-5621,C-53971,Consumer,Houston,West,Office Supplies,Paper,1,48.04,0.0,48.04,26.99,21.05
2025-08-26,ORD-20250826-1066,C-19462,Corporate,Los Angeles,West,Office Supplies,Paper,2,99.95,0.1,179.91,111.84,68.07
2025-08-26,ORD-20250826-2499,C-19267,Corporate,Chicago,North,Office Supplies,Paper,3,55.59,0.0,166.77,88.97,77.8
2025-08-26,ORD-20250826-9015,C-20555,Home Office,Phoenix,East,Electronics,Accessories,3,48.96,0.2,117.5,86.49,31.01
2025-08-26,ORD-20250826-7772,C-96884,Consumer,Houston,East,Furniture,Tables,2,30.06,0.1,54.11,39.99,14.12
2025-08-26,ORD-20250826-4337,C-40321,Consumer,Chicago,West,Furniture,Chairs,2,81.76,0.3,114.46,62.83,51.63
2025-08-26,ORD-20250826-3867,C-10544,Corporate,Los Angeles,West,Office Supplies,Binders,2,57.51,0.1,103.52,55.68,47.84
2025-08-26,ORD-20250826-5645,C-59200,Corporate,New York,West,Electronics,Phones,3,5.0,0.3,10.5,6.29,4.21
2025-08-26,ORD-20250826-6119,C-56189,Home Office,Phoenix,West,Office Supplies,Writing,2,69.15,0.0,138.3,98.24,40.06
2025-08-26,ORD-20250826-7022,C-78986,Corporate,Chicago,South,Furniture,Storage,2,28.63,0.1,51.53,26.68,24.85
2025-08-26,ORD-20250826-2438,C-10934,Corporate,New York,East,Furniture,Tables,4,5.48,0.1,19.73,10.82,8.91
2025-08-26,ORD-20250826-9830,C-74312,Home Office,New York,East,Furniture,Storage,3,28.39,0.3,59.62,39.53,20.09
2025-08-26,ORD-20250826-4773,C-96487,Consumer,Chicago,North,Office Supplies,Writing,2,47.7,0.0,95.4,68.22,27.18
2025-08-26,ORD-20250826-1567,C-16725,Consumer,Los Angeles,West,Furniture,Storage,4,107.6,0.0,430.4,311.73,118.67
2025-08-26,ORD-20250826-2353,C-57528,Corporate,Houston,South,Furniture,Storage,3,57.83,0.1,156.14,103.11,53.03
2025-08-26,ORD-20250826-9149,C-49112,Corporate,Chicago,East,Furniture,Storage,3,79.49,0.0,238.47,161.65,76.82
2025-08-26,ORD-20250826-8905,C-90827,Consumer,Houston,West,Office Supplies,Writing,4,18.62,0.0,74.48,44.95,29.53
2025-08-26,ORD-20250826-3493,C-63460,Consumer,Phoenix,South,Furniture,Chairs,4,46.75,0.0,187.0,128.55,58.45
2025-08-26,ORD-20250826-7716,C-40907,Corporate,New York,South,Furniture,Storage,2,42.24,0.1,76.03,48.14,27.89
2025-08-26,ORD-20250826-4807,C-63800,Corporate,Houston,East,Office Supplies,Writing,2,63.78,0.2,102.05,67.38,34.67
2025-08-26,ORD-20250826-3596,C-17318,Home Office,New York,West,Furniture,Chairs,3,9.12,0.2,21.89,13.39,8.5
2025-08-26,ORD-20250826-1383,C-84525,Home Office,New York,East,Furniture,Chairs,3,12.91,0.0,38.73,22.72,16.01
2025-08-26,ORD-20250826-4378,C-11569,Consumer,New York,East,Furniture,Storage,2,64.52,0.3,90.33,52.65,37.68
2025-08-26,ORD-20250826-2742,C-55279,Consumer,New York,South,Furniture,Tables,2,49.4,0.0,98.8,73.1,25.7
2025-08-26,ORD-20250826-8680,C-40167,Consumer,Houston,West,Furniture,Chairs,1,66.34,0.3,46.44,31.93,14.51
2025-08-26,ORD-20250826-6361,C-70493,Consumer,Los Angeles,South,Office Supplies,Writing,2,44.49,0.1,80.08,59.87,20.21
2025-08-26,ORD-20250826-8900,C-46268,Corporate,Phoenix,East,Furniture,Chairs,3,38.07,0.0,114.21,86.74,27.47
2025-08-26,ORD-20250826-8120,C-43516,Consumer,Los Angeles,West,Electronics,Phones,3,75.74,0.1,204.5,130.81,73.69
2025-08-27,ORD-20250827-1270,C-13704,Consumer,Phoenix,North,Office Supplies,Paper,1,38.17,0.1,34.35,24.78,9.57
2025-08-27,ORD-20250827-3715,C-30290,Home Office,Chicago,West,Furniture,Chairs,2,55.94,0.0,111.88,84.37,27.51
2025-08-27,ORD-20250827-9983,C-46519,Home Office,New York,West,Furniture,Tables,4,61.66,0.0,246.64,160.13,86.51
2025-08-27,ORD-20250827-8742,C-59725,Consumer,Houston,West,Furniture,Tables,3,32.73,0.2,78.55,60.75,17.8
2025-08-27,ORD-20250827-3289,C-37575,Home Office,New York,East,Electronics,Laptops,4,30.07,0.0,120.28,78.58,41.7
2025-08-27,ORD-20250827-8916,C-61702,Corporate,Chicago,West,Office Supplies,Paper,2,62.27,0.2,99.63,61.73,37.9
2025-08-27,ORD-20250827-9531,C-83338,Consumer,New York,East,Furniture,Chairs,3,60.44,0.2,145.06,74.47,70.59
2025-08-27,ORD-20250827-5302,C-13707,Corporate,New York,South,Office Supplies,Binders,1,54.11,0.0,54.11,37.28,16.83
2025-08-27,ORD-20250827-2950,C-90048,Consumer,Houston,West,Furniture,Storage,3,46.46,0.0,139.38,87.68,51.7
2025-08-27,ORD-20250827-2966,C-64174,Consumer,Chicago,East,Furniture,Storage,3,57.11,0.0,171.33,125.7,45.63
2025-08-27,ORD-20250827-7444,C-34213,Corporate,Phoenix,West,Electronics,Phones,3,26.96,0.0,80.88,48.1,32.78
2025-08-27,ORD-20250827-1059,C-20989,Consumer,Chicago,West,Office Supplies,Writing,2,58.04,0.0,116.08,72.56,43.52
2025-08-27,ORD-20250827-4739,C-19499,Consumer,Houston,North,Electronics,Laptops,3,17.95,0.3,37.69,22.96,14.73
2025-08-27,ORD-20250827-1184,C-84604,Corporate,Chicago,East,Electronics,Phones,4,17.68,0.2,56.58,42.97,13.61
2025-08-27,ORD-20250827-3807,C-52527,Corporate,Houston,East,Office Supplies,Writing,2,60.93,0.2,97.49,64.03,33.46
2025-08-27,ORD-20250827-2057,C-19346,Corporate,Los Angeles,East,Office Supplies,Binders,2,46.57,0.0,93.14,63.53,29.61
2025-08-27,ORD-20250827-9415,C-54848,Consumer,Los Angeles,East,Office Supplies,Writing,3,38.85,0.0,116.55,85.71,30.84
2025-08-27,ORD-20250827-1551,C-23565,Consumer,Houston,West,Electronics,Laptops,3,77.56,0.3,162.88,129.02,33.86
2025-08-27,ORD-20250827-7976,C-38899,Home Office,Los Angeles,East,Electronics,Phones,2,5.0,0.1,9.0,5.15,3.85
2025-08-27,ORD-20250827-2590,C-10781,Home Office,Phoenix,North,Furniture,Storage,4,10.03,0.3,28.08,14.35,13.73
2025-08-27,ORD-20250827-1028,C-70508,Consumer,Houston,North,Furniture,Storage,1,89.52,0.1,80.57,54.99,25.58
2025-08-27,ORD-20250827-8671,C-60205,Consumer,Houston,North,Electronics,Laptops,3,42.33,0.2,101.59,79.16,22.43
2025-08-27,ORD-20250827-7603,C-94942,Home Office,Phoenix,North,Furniture,Chairs,3,70.49,0.0,211.47,107.12,104.35
2025-08-27,ORD-20250827-4062,C-45728,Corporate,Phoenix,South,Furniture,Chairs,2,16.83,0.0,33.66,18.48,15.18
2025-08-27,ORD-20250827-4777,C-20840,Corporate,Chicago,West,Furniture,Chairs,4,44.68,0.1,160.85,103.68,57.17
2025-08-27,ORD-20250827-9298,C-50332,Home Office,Houston,South,Furniture,Storage,3,48.35,0.2,116.04,62.44,53.6
2025-08-27,ORD-20250827-2858,C-20624,Corporate,Los Angeles,East,Electronics,Phones,1,57.98,0.2,46.38,33.31,13.07
2025-08-27,ORD-20250827-2822,C-51144,Corporate,Chicago,North,Electronics,Accessories,2,56.0,0.2,89.6,69.38,20.22
2025-08-28,ORD-20250828-3887,C-88631,Consumer,Chicago,South,Electronics,Accessories,3,53.84,0.0,161.52,112.64,48.88
2025-08-28,ORD-20250828-9421,C-69267,Corporate,Houston,East,Furniture,Chairs,2,55.82,0.3,78.15,60.17,17.98
2025-08-28,ORD-20250828-9174,C-52240,Home Office,Houston,West,Furniture,Chairs,2,29.75,0.2,47.6,27.15,20.45
2025-08-28,ORD-20250828-7795,C-98197,Corporate,Phoenix,South,Electronics,Accessories,4,40.13,0.1,144.47,95.18,49.29
2025-08-28,ORD-20250828-9144,C-55623,Home Office,Los Angeles,East,Office Supplies,Paper,5,76.09,0.0,380.45,302.75,77.7
2025-08-28,ORD-20250828-8394,C-61781,Consumer,Phoenix,West,Furniture,Chairs,1,104.69,0.0,104.69,80.04,24.65
2025-08-28,ORD-20250828-4830,C-35188,Home Office,New York,West,Furniture,Storage,3,69.5,0.1,187.65,130.33,57.32
2025-08-28,ORD-20250828-7666,C-96730,Corporate,Houston,East,Electronics,Phones,3,61.72,0.0,185.16,129.51,55.65
2025-08-28,ORD-20250828-7940,C-28190,Consumer,Phoenix,West,Furniture,Tables,4,52.27,0.0,209.08,106.44,102.64
2025-08-28,ORD-20250828-3668,C-96959,Corporate,Phoenix,North,Electronics,Laptops,3,79.05,0.0,237.15,188.73,48.42
2025-08-28,ORD-20250828-4557,C-20537,Corporate,New York,West,Electronics,Accessories,3,56.27,0.1,151.93,111.94,39.99
2025-08-28,ORD-20250828-7034,C-70862,Consumer,New York,North,Office Supplies,Binders,1,64.71,0.0,64.71,43.47,21.24
2025-08-28,ORD-20250828-8455,C-56509,Corporate,Phoenix,South,Electronics,Phones,2,24.49,0.0,48.98,32.49,16.49
2025-08-28,ORD-20250828-5875,C-37918,Corporate,Chicago,West,Electronics,Accessories,1,27.38,0.0,27.38,20.34,7.04
2025-08-28,ORD-20250828-7382,C-81173,Home Office,Phoenix,North,Furniture,Storage,2,41.74,0.2,66.78,35.15,31.63
2025-08-28,ORD-20250828-3991,C-63312,Corporate,Houston,North,Electronics,Laptops,3,91.22,0.3,191.56,124.09,67.47
2025-08-28,ORD-20250828-1567,C-66091,Corporate,Phoenix,East,Office Supplies,Writing,1,27.33,0.0,27.33,14.44,12.89
2025-08-28,ORD-20250828-2319,C-71727,Consumer,Phoenix,North,Electronics,Phones,2,35.56,0.3,49.78,33.89,15.89
2025-08-28,ORD-20250828-2472,C-33537,Home Office,New York,West,Office Supplies,Binders,3,25.53,0.0,76.59,38.38,38.21
2025-08-28,ORD-20250828-1355,C-56826,Home Office,Chicago,East,Furniture,Tables,3,32.74,0.0,98.22,61.0,37.22
2025-08-28,ORD-20250828-5185,C-41897,Home Office,New York,South,Furniture,Chairs,3,35.4,0.0,106.2,66.83,39.37
2025-08-28,ORD-20250828-9018,C-83424,Consumer,Houston,East,Office Supplies,Paper,3,22.1,0.3,46.41,30.95,15.46
2025-08-28,ORD-20250828-6611,C-82133,Corporate,Los Angeles,West,Electronics,Phones,3,25.34,0.2,60.82,38.32,22.5
2025-08-28,ORD-20250828-1154,C-41928,Corporate,Phoenix,East,Furniture,Chairs,3,79.67,0.3,167.31,103.91,63.4
2025-08-28,ORD-20250828-3846,C-65737,Corporate,Chicago,South,Electronics,Phones,3,61.43,0.2,147.43,99.44,47.99
2025-08-29,ORD-20250829-6835,C-40155,Corporate,Houston,West,Office Supplies,Paper,2,11.05,0.2,17.68,12.11,5.57
2025-08-29,ORD-20250829-5047,C-59566,Consumer,Phoenix,North,Furniture,Storage,4,59.06,0.1,212.62,133.52,79.1
2025-08-29,ORD-20250829-3941,C-99454,Corporate,Houston,East,Office Supplies,Paper,2,73.57,0.0,147.14,77.89,69.25
2025-08-29,ORD-20250829-8445,C-45791,Home Office,Houston,West,Electronics,Phones,1,100.11,0.1,90.1,67.06,23.04
2025-08-29,ORD-20250829-7801,C-41317,Corporate,Chicago,West,Electronics,Accessories,1,16.75,0.3,11.72,8.46,3.26
2025-08-29,ORD-20250829-5560,C-61443,Consumer,Chicago,West,Furniture,Tables,1,23.5,0.0,23.5,16.2,7.3
2025-08-29,ORD-20250829-9024,C-55702,Consumer,New York,West,Office Supplies,Paper,2,51.09,0.1,91.96,56.77,35.19
2025-08-29,ORD-20250829-4315,C-74184,Corporate,New York,East,Electronics,Accessories,3,71.82,0.1,193.91,146.97,46.94
2025-08-29,ORD-20250829-8374,C-88326,Corporate,Chicago,East,Electronics,Accessories,3,80.66,0.0,241.98,148.17,93.81
2025-08-29,ORD-20250829-7859,C-19853,Consumer,Chicago,North,Electronics,Phones,6,39.6,0.0,237.6,141.88,95.72
2025-08-29,ORD-20250829-6588,C-67206,Home Office,Phoenix,East,Electronics,Accessories,3,5.0,0.0,15.0,8.26,6.74
2025-08-29,ORD-20250829-6959,C-42358,Corporate,Phoenix,West,Furniture,Chairs,4,57.76,0.2,184.83,138.08,46.75
2025-08-29,ORD-20250829-1926,C-71281,Home Office,Phoenix,South,Furniture,Storage,4,5.0,0.3,14.0,9.99,4.01
2025-08-29,ORD-20250829-3263,C-65830,Consumer,Houston,South,Office Supplies,Writing,4,22.23,0.0,88.92,60.87,28.05
2025-08-29,ORD-20250829-8120,C-99821,Consumer,Los Angeles,South,Office Supplies,Binders,3,26.15,0.0,78.45,43.12,35.33
2025-08-29,ORD-20250829-1303,C-61581,Corporate,Phoenix,South,Furniture,Tables,3,76.64,0.0,229.92,143.24,86.68
2025-08-29,ORD-20250829-2580,C-84785,Corporate,Houston,East,Office Supplies,Binders,3,31.82,0.0,95.46,73.07,22.39
2025-08-29,ORD-20250829-8914,C-93862,Home Office,Houston,East,Office Supplies,Paper,6,96.1,0.0,576.6,294.58,282.02
2025-08-29,ORD-20250829-4105,C-53190,Corporate,Chicago,East,Office Supplies,Writing,2,57.1,0.0,114.2,60.81,53.39
2025-08-29,ORD-20250829-2636,C-94223,Home Office,New York,South,Electronics,Laptops,3,17.88,0.1,48.28,30.31,17.97
2025-08-29,ORD-20250829-1931,C-50987,Home Office,Los Angeles,East,Electronics,Laptops,3,48.35,0.0,145.05,79.9,65.15
2025-08-29,ORD-20250829-5867,C-23252,Consumer,Phoenix,South,Electronics,Accessories,3,48.19,0.2,115.66,63.34,52.32
2025-08-29,ORD-20250829-7431,C-87900,Consumer,New York,South,Electronics,Accessories,3,76.95,0.3,161.59,94.12,67.47
2025-08-29,ORD-20250829-7115,C-62170,Home Office,New York,North,Electronics,Phones,5,102.07,0.0,510.35,306.49,203.86
2025-08-29,ORD-20250829-2110,C-56544,Consumer,Houston,East,Office Supplies,Writing,2,71.38,0.1,128.48,73.69,54.79
2025-08-29,ORD-20250829-3008,C-41944,Home Office,New York,North,Furniture,Chairs,3,19.99,0.0,59.97,45.91,14.06
2025-08-29,ORD-20250829-8596,C-47951,Corporate,New York,South,Electronics,Laptops,5,54.8,0.2,219.2,161.94,57.26
2025-08-29,ORD-20250829-3521,C-35655,Consumer,Chicago,South,Electronics,Phones,1,16.79,0.0,16.79,10.6,6.19
2025-08-29,ORD-20250829-6788,C-53498,Corporate,Los Angeles,East,Furniture,Storage,4,91.03,0.0,364.12,203.8,160.32
2025-08-29,ORD-20250829-5980,C-59705,Home Office,Los Angeles,East,Electronics,Laptops,3,37.83,0.3,79.44,53.37,26.07
2025-08-29,ORD-20250829-9895,C-43083,Home Office,Houston,North,Office Supplies,Paper,2,90.5,0.1,162.9,101.12,61.78
2025-08-29,ORD-20250829-6255,C-76823,Corporate,Los Angeles,East,Office Supplies,Binders,1,31.46,0.3,22.02,14.18,7.84
2025-08-29,ORD-20250829-1805,C-70726,Home Office,New York,West,Furniture,Storage,2,57.16,0.3,80.02,45.87,34.15
2025-08-29,ORD-20250829-4579,C-63427,Corporate,Chicago,North,Furniture,Chairs,2,30.49,0.0,60.98,42.91,18.07
2025-08-29,ORD-20250829-4637,C-28851,Home Office,Los Angeles,West,Electronics,Accessories,2,96.09,0.0,192.18,133.75,58.43
2025-08-29,ORD-20250829-5211,C-46766,Home Office,Houston,North,Electronics,Phones,3,64.32,0.0,192.96,125.22,67.74
2025-08-29,ORD-20250829-2477,C-41267,Corporate,Chicago,South,Furniture,Storage,1,21.44,0.0,21.44,15.4,6.04
2025-08-29,ORD-20250829-2720,C-35983,Corporate,New York,West,Electronics,Accessories,3,26.66,0.1,71.98,56.63,15.35
2025-08-29,ORD-20250829-5212,C-75345,Consumer,Chicago,South,Office Supplies,Paper,3,29.59,0.3,62.14,39.32,22.82
2025-08-29,ORD-20250829-1589,C-80693,Consumer,Houston,North,Electronics,Phones,3,100.65,0.1,271.76,208.36,63.4
2025-08-30,ORD-20250830-2538,C-27342,Consumer,Chicago,East,Office Supplies,Paper,4,22.82,0.0,91.28,54.05,37.23
2025-08-30,ORD-20250830-7120,C-72319,Home Office,New York,West,Electronics,Laptops,3,70.54,0.3,148.13,110.95,37.18
2025-08-30,ORD-20250830-4041,C-50725,Consumer,New York,East,Office Supplies,Binders,1,19.4,0.3,13.58,10.82,2.76
2025-08-30,ORD-20250830-1347,C-15552,Corporate,Chicago,North,Electronics,Laptops,2,35.97,0.0,71.94,44.49,27.45
2025-08-30,ORD-20250830-1147,C-33094,Corporate,Los Angeles,East,Furniture,Chairs,3,43.91,0.0,131.73,100.91,30.82
2025-08-30,ORD-20250830-9611,C-92968,Corporate,Houston,South,Furniture,Storage,3,80.4,0.0,241.2,150.54,90.66
2025-08-30,ORD-20250830-3084,C-95646,Corporate,Los Angeles,North,Furniture,Tables,3,77.32,0.0,231.96,150.5,81.46
2025-08-30,ORD-20250830-4916,C-25253,Consumer,Chicago,West,Office Supplies,Paper,2,36.88,0.1,66.38,42.65,23.73
2025-08-30,ORD-20250830-8223,C-87735,Consumer,Los Angeles,West,Furniture,Tables,3,37.82,0.3,79.42,59.06,20.36
2025-08-30,ORD-20250830-7356,C-82558,Corporate,Phoenix,West,Electronics,Phones,3,17.25,0.0,51.75,39.37,12.38
2025-08-30,ORD-20250830-3641,C-43929,Corporate,Phoenix,South,Furniture,Tables,3,67.38,0.0,202.14,125.6,76.54
2025-08-30,ORD-20250830-7134,C-78705,Corporate,Chicago,North,Electronics,Phones,1,63.53,0.3,44.47,31.01,13.46
2025-08-30,ORD-20250830-2718,C-13032,Corporate,New York,East,Electronics,Phones,2,32.85,0.0,65.7,52.32,13.38
2025-08-30,ORD-20250830-2506,C-41020,Consumer,Los Angeles,South,Office Supplies,Binders,2,33.84,0.1,60.91,39.32,21.59
2025-08-30,ORD-20250830-8522,C-40768,Corporate,Phoenix,North,Electronics,Laptops,2,63.36,0.3,88.7,64.81,23.89
2025-08-30,ORD-20250830-4603,C-49805,Corporate,New York,West,Office Supplies,Paper,3,44.05,0.1,118.93,82.43,36.5
2025-08-30,ORD-20250830-7422,C-67326,Consumer,New York,East,Office Supplies,Writing,3,34.48,0.2,82.75,55.3,27.45
2025-08-30,ORD-20250830-7859,C-26488,Corporate,Chicago,West,Furniture,Chairs,2,38.3,0.0,76.6,45.73,30.87
2025-08-30,ORD-20250830-2838,C-86962,Consumer,Chicago,East,Office Supplies,Paper,3,56.18,0.0,168.54,130.3,38.24
2025-08-31,ORD-20250831-2493,C-38540,Corporate,Phoenix,East,Office Supplies,Binders,3,28.94,0.3,60.77,39.37,21.4
2025-08-31,ORD-20250831-6113,C-94383,Home Office,Phoenix,West,Electronics,Laptops,1,59.69,0.2,47.75,28.76,18.99
2025-08-31,ORD-20250831-5405,C-87951,Home Office,Los Angeles,West,Furniture,Tables,3,38.31,0.1,103.44,70.03,33.41
2025-08-31,ORD-20250831-6053,C-20440,Home Office,Los Angeles,South,Electronics,Laptops,2,86.03,0.0,172.06,91.38,80.68
2025-08-31,ORD-20250831-7898,C-80474,Home Office,Phoenix,South,Office Supplies,Paper,2,67.81,0.3,94.93,49.57,45.36
2025-08-31,ORD-20250831-9070,C-90687,Home Office,Los Angeles,South,Electronics,Phones,2,52.74,0.3,73.84,48.22,25.62
2025-08-31,ORD-20250831-8260,C-17763,Consumer,Houston,East,Electronics,Phones,2,84.82,0.0,169.64,86.82,82.82
2025-08-31,ORD-20250831-1050,C-73907,Home Office,Phoenix,West,Furniture,Storage,5,59.28,0.0,296.4,204.31,92.09
2025-08-31,ORD-20250831-1193,C-12555,Home Office,Los Angeles,East,Office Supplies,Writing,1,36.09,0.0,36.09,25.75,10.34
2025-08-31,ORD-20250831-8911,C-10731,Corporate,Los Angeles,West,Furniture,Tables,2,40.01,0.0,80.02,50.61,29.41
2025-08-31,ORD-20250831-6756,C-55870,Consumer,Los Angeles,South,Office Supplies,Writing,4,71.64,0.1,257.9,129.97,127.93
2025-08-31,ORD-20250831-8172,C-91274,Consumer,Houston,East,Office Supplies,Binders,2,19.84,0.1,35.71,19.12,16.59
2025-08-31,ORD-20250831-2465,C-32574,Corporate,Houston,South,Electronics,Phones,4,105.86,0.1,381.1,259.33,121.77
2025-08-31,ORD-20250831-6458,C-59304,Home Office,New York,South,Furniture,Storage,2,40.63,0.3,56.88,34.48,22.4
2025-08-31,ORD-20250831-1608,C-57251,Home Office,Chicago,West,Office Supplies,Writing,1,25.75,0.0,25.75,17.18,8.57
2025-08-31,ORD-20250831-9206,C-97172,Home Office,Chicago,East,Office Supplies,Paper,2,65.86,0.1,118.55,92.0,26.55
2025-08-31,ORD-20250831-6134,C-43643,Home Office,New York,East,Furniture,Tables,4,69.14,0.1,248.9,175.39,73.51
2025-08-31,ORD-20250831-6646,C-28418,Consumer,New York,North,Office Supplies,Writing,4,65.25,0.3,182.7,129.44,53.26
2025-08-31,ORD-20250831-7508,C-99366,Consumer,New York,South,Office Supplies,Writing,2,59.92,0.3,83.89,57.19,26.7
2025-08-31,ORD-20250831-2391,C-38728,Corporate,Houston,South,Office Supplies,Writing,3,66.11,0.0,198.33,157.33,41.0
2025-08-31,ORD-20250831-1367,C-42511,Home Office,Houston,North,Electronics,Accessories,3,74.96,0.0,224.88,136.87,88.01
2025-09-01,ORD-20250901-4350,C-50723,Corporate,Houston,East,Office Supplies,Writing,3,43.69,0.2,104.86,74.84,30.02
2025-09-01,ORD-20250901-8748,C-90818,Corporate,New York,West,Office Supplies,Writing,2,40.44,0.0,80.88,42.93,37.95
2025-09-01,ORD-20250901-6882,C-79851,Home Office,Chicago,North,Electronics,Phones,1,56.66,0.3,39.66,22.32,17.34
2025-09-01,ORD-20250901-3297,C-79546,Consumer,Chicago,North,Electronics,Laptops,2,35.58,0.0,71.16,37.26,33.9
2025-09-01,ORD-20250901-7982,C-58622,Home Office,Phoenix,South,Office Supplies,Binders,1,55.07,0.1,49.56,38.27,11.29
2025-09-01,ORD-20250901-5581,C-84086,Consumer,Houston,North,Electronics,Laptops,2,58.82,0.2,94.11,55.02,39.09
2025-09-01,ORD-20250901-6625,C-96700,Corporate,Chicago,West,Office Supplies,Paper,3,19.01,0.0,57.03,45.25,11.78
2025-09-01,ORD-20250901-5488,C-10311,Consumer,New York,South,Furniture,Chairs,2,73.48,0.0,146.96,78.09,68.87
